train_dataset,eval_dataset,algorithm,layer,layer_name,accuracy,n_samples,in_distribution
imdb,arc_easy,PCA-G,24,h24,0.42,50,False
imdb,common_sense_qa,PCA-G,24,h24,0.3,40,False
imdb,boolq,PCA-G,24,h24,0.59,100,False
imdb,imdb,PCA-G,24,h24,1.0,100,True
imdb,dbpedia_14,PCA-G,24,h24,0.88,100,False
imdb,arc_easy,CCS,26,h26,0.28,50,False
imdb,common_sense_qa,CCS,26,h26,0.35,40,False
imdb,boolq,CCS,26,h26,0.6,100,False
imdb,imdb,CCS,26,h26,0.95,100,True
imdb,dbpedia_14,CCS,26,h26,0.97,100,False
imdb,arc_easy,LAT,26,h26,0.32,50,False
imdb,common_sense_qa,LAT,26,h26,0.25,40,False
imdb,boolq,LAT,26,h26,0.59,100,False
imdb,imdb,LAT,26,h26,1.0,100,True
imdb,dbpedia_14,LAT,26,h26,0.89,100,False
imdb,arc_easy,DIM,26,h26,0.22,50,False
imdb,common_sense_qa,DIM,26,h26,0.175,40,False
imdb,boolq,DIM,26,h26,0.6,100,False
imdb,imdb,DIM,26,h26,1.0,100,True
imdb,dbpedia_14,DIM,26,h26,0.81,100,False
imdb,arc_easy,LDA,26,h26,0.3,50,False
imdb,common_sense_qa,LDA,26,h26,0.275,40,False
imdb,boolq,LDA,26,h26,0.59,100,False
imdb,imdb,LDA,26,h26,1.0,100,True
imdb,dbpedia_14,LDA,26,h26,0.7,100,False
imdb,arc_easy,LR,26,h26,0.3,50,False
imdb,common_sense_qa,LR,26,h26,0.225,40,False
imdb,boolq,LR,26,h26,0.6,100,False
imdb,imdb,LR,26,h26,1.0,100,True
imdb,dbpedia_14,LR,26,h26,0.77,100,False
imdb,arc_easy,LR-G,26,h26,0.22,50,False
imdb,common_sense_qa,LR-G,26,h26,0.175,40,False
imdb,boolq,LR-G,26,h26,0.6,100,False
imdb,imdb,LR-G,26,h26,1.0,100,True
imdb,dbpedia_14,LR-G,26,h26,0.81,100,False
imdb,arc_easy,PCA,26,h26,0.24,50,False
imdb,common_sense_qa,PCA,26,h26,0.325,40,False
imdb,boolq,PCA,26,h26,0.58,100,False
imdb,imdb,PCA,26,h26,0.95,100,True
imdb,dbpedia_14,PCA,26,h26,0.52,100,False
imdb,arc_easy,PCA-G,26,h26,0.42,50,False
imdb,common_sense_qa,PCA-G,26,h26,0.25,40,False
imdb,boolq,PCA-G,26,h26,0.59,100,False
imdb,imdb,PCA-G,26,h26,1.0,100,True
imdb,dbpedia_14,PCA-G,26,h26,0.87,100,False
imdb,arc_easy,CCS,28,h28,0.3,50,False
imdb,common_sense_qa,CCS,28,h28,0.3,40,False
imdb,boolq,CCS,28,h28,0.53,100,False
imdb,imdb,CCS,28,h28,0.88,100,True
imdb,dbpedia_14,CCS,28,h28,0.81,100,False
imdb,arc_easy,LAT,28,h28,0.28,50,False
imdb,common_sense_qa,LAT,28,h28,0.275,40,False
imdb,boolq,LAT,28,h28,0.58,100,False
imdb,imdb,LAT,28,h28,0.91,100,True
imdb,dbpedia_14,LAT,28,h28,0.63,100,False
imdb,arc_easy,DIM,28,h28,0.32,50,False
imdb,common_sense_qa,DIM,28,h28,0.325,40,False
imdb,boolq,DIM,28,h28,0.6,100,False
imdb,imdb,DIM,28,h28,1.0,100,True
imdb,dbpedia_14,DIM,28,h28,0.83,100,False
imdb,arc_easy,LDA,28,h28,0.3,50,False
imdb,common_sense_qa,LDA,28,h28,0.225,40,False
imdb,boolq,LDA,28,h28,0.54,100,False
imdb,imdb,LDA,28,h28,1.0,100,True
imdb,dbpedia_14,LDA,28,h28,0.91,100,False
imdb,arc_easy,LR,28,h28,0.26,50,False
imdb,common_sense_qa,LR,28,h28,0.275,40,False
imdb,boolq,LR,28,h28,0.6,100,False
imdb,imdb,LR,28,h28,1.0,100,True
imdb,dbpedia_14,LR,28,h28,0.8,100,False
imdb,arc_easy,LR-G,28,h28,0.32,50,False
imdb,common_sense_qa,LR-G,28,h28,0.3,40,False
imdb,boolq,LR-G,28,h28,0.6,100,False
imdb,imdb,LR-G,28,h28,1.0,100,True
imdb,dbpedia_14,LR-G,28,h28,0.81,100,False
imdb,arc_easy,PCA,28,h28,0.26,50,False
imdb,common_sense_qa,PCA,28,h28,0.3,40,False
imdb,boolq,PCA,28,h28,0.56,100,False
imdb,imdb,PCA,28,h28,0.96,100,True
imdb,dbpedia_14,PCA,28,h28,0.56,100,False
imdb,arc_easy,PCA-G,28,h28,0.44,50,False
imdb,common_sense_qa,PCA-G,28,h28,0.325,40,False
imdb,boolq,PCA-G,28,h28,0.59,100,False
imdb,imdb,PCA-G,28,h28,1.0,100,True
imdb,dbpedia_14,PCA-G,28,h28,0.86,100,False
imdb,arc_easy,CCS,30,h30,0.3,50,False
imdb,common_sense_qa,CCS,30,h30,0.2,40,False
imdb,boolq,CCS,30,h30,0.49,100,False
imdb,imdb,CCS,30,h30,0.55,100,True
imdb,dbpedia_14,CCS,30,h30,0.5,100,False
imdb,arc_easy,LAT,30,h30,0.24,50,False
imdb,common_sense_qa,LAT,30,h30,0.325,40,False
imdb,boolq,LAT,30,h30,0.6,100,False
imdb,imdb,LAT,30,h30,0.97,100,True
imdb,dbpedia_14,LAT,30,h30,0.61,100,False
imdb,arc_easy,DIM,30,h30,0.32,50,False
imdb,common_sense_qa,DIM,30,h30,0.3,40,False
imdb,boolq,DIM,30,h30,0.6,100,False
imdb,imdb,DIM,30,h30,1.0,100,True
imdb,dbpedia_14,DIM,30,h30,0.78,100,False
imdb,arc_easy,LDA,30,h30,0.32,50,False
imdb,common_sense_qa,LDA,30,h30,0.225,40,False
imdb,boolq,LDA,30,h30,0.61,100,False
imdb,imdb,LDA,30,h30,1.0,100,True
imdb,dbpedia_14,LDA,30,h30,0.91,100,False
imdb,arc_easy,LR,30,h30,0.3,50,False
imdb,common_sense_qa,LR,30,h30,0.275,40,False
imdb,boolq,LR,30,h30,0.6,100,False
imdb,imdb,LR,30,h30,1.0,100,True
imdb,dbpedia_14,LR,30,h30,0.84,100,False
imdb,arc_easy,LR-G,30,h30,0.32,50,False
imdb,common_sense_qa,LR-G,30,h30,0.3,40,False
imdb,boolq,LR-G,30,h30,0.6,100,False
imdb,imdb,LR-G,30,h30,1.0,100,True
imdb,dbpedia_14,LR-G,30,h30,0.78,100,False
imdb,arc_easy,PCA,30,h30,0.24,50,False
imdb,common_sense_qa,PCA,30,h30,0.3,40,False
imdb,boolq,PCA,30,h30,0.59,100,False
imdb,imdb,PCA,30,h30,0.98,100,True
imdb,dbpedia_14,PCA,30,h30,0.61,100,False
imdb,arc_easy,PCA-G,30,h30,0.42,50,False
imdb,common_sense_qa,PCA-G,30,h30,0.3,40,False
imdb,boolq,PCA-G,30,h30,0.56,100,False
imdb,imdb,PCA-G,30,h30,1.0,100,True
imdb,dbpedia_14,PCA-G,30,h30,0.65,100,False
dbpedia_14,arc_easy,CCS,0,h0,0.28,50,False
dbpedia_14,common_sense_qa,CCS,0,h0,0.175,40,False
dbpedia_14,boolq,CCS,0,h0,0.6,100,False
dbpedia_14,imdb,CCS,0,h0,1.0,100,False
dbpedia_14,dbpedia_14,CCS,0,h0,0.98,100,True
dbpedia_14,arc_easy,LAT,0,h0,0.3,50,False
dbpedia_14,common_sense_qa,LAT,0,h0,0.25,40,False
dbpedia_14,boolq,LAT,0,h0,0.6,100,False
dbpedia_14,imdb,LAT,0,h0,1.0,100,False
dbpedia_14,dbpedia_14,LAT,0,h0,0.88,100,True
dbpedia_14,arc_easy,DIM,0,h0,0.3,50,False
dbpedia_14,common_sense_qa,DIM,0,h0,0.15,40,False
dbpedia_14,boolq,DIM,0,h0,0.6,100,False
dbpedia_14,imdb,DIM,0,h0,1.0,100,False
dbpedia_14,dbpedia_14,DIM,0,h0,0.98,100,True
dbpedia_14,arc_easy,LDA,0,h0,0.34,50,False
dbpedia_14,common_sense_qa,LDA,0,h0,0.15,40,False
dbpedia_14,boolq,LDA,0,h0,0.6,100,False
dbpedia_14,imdb,LDA,0,h0,1.0,100,False
dbpedia_14,dbpedia_14,LDA,0,h0,0.98,100,True
dbpedia_14,arc_easy,LR,0,h0,0.38,50,False
dbpedia_14,common_sense_qa,LR,0,h0,0.2,40,False
dbpedia_14,boolq,LR,0,h0,0.6,100,False
dbpedia_14,imdb,LR,0,h0,1.0,100,False
dbpedia_14,dbpedia_14,LR,0,h0,0.98,100,True
dbpedia_14,arc_easy,LR-G,0,h0,0.24,50,False
dbpedia_14,common_sense_qa,LR-G,0,h0,0.2,40,False
dbpedia_14,boolq,LR-G,0,h0,0.6,100,False
dbpedia_14,imdb,LR-G,0,h0,1.0,100,False
dbpedia_14,dbpedia_14,LR-G,0,h0,0.98,100,True
dbpedia_14,arc_easy,PCA,0,h0,0.3,50,False
dbpedia_14,common_sense_qa,PCA,0,h0,0.225,40,False
dbpedia_14,boolq,PCA,0,h0,0.6,100,False
dbpedia_14,imdb,PCA,0,h0,1.0,100,False
dbpedia_14,dbpedia_14,PCA,0,h0,0.87,100,True
dbpedia_14,arc_easy,PCA-G,0,h0,0.32,50,False
dbpedia_14,common_sense_qa,PCA-G,0,h0,0.25,40,False
dbpedia_14,boolq,PCA-G,0,h0,0.6,100,False
dbpedia_14,imdb,PCA-G,0,h0,0.98,100,False
dbpedia_14,dbpedia_14,PCA-G,0,h0,0.87,100,True
dbpedia_14,arc_easy,CCS,2,h2,0.22,50,False
dbpedia_14,common_sense_qa,CCS,2,h2,0.3,40,False
dbpedia_14,boolq,CCS,2,h2,0.57,100,False
dbpedia_14,imdb,CCS,2,h2,0.59,100,False
dbpedia_14,dbpedia_14,CCS,2,h2,0.92,100,True
dbpedia_14,arc_easy,LAT,2,h2,0.4,50,False
dbpedia_14,common_sense_qa,LAT,2,h2,0.2,40,False
dbpedia_14,boolq,LAT,2,h2,0.6,100,False
dbpedia_14,imdb,LAT,2,h2,1.0,100,False
dbpedia_14,dbpedia_14,LAT,2,h2,0.9,100,True
dbpedia_14,arc_easy,DIM,2,h2,0.4,50,False
dbpedia_14,common_sense_qa,DIM,2,h2,0.225,40,False
dbpedia_14,boolq,DIM,2,h2,0.6,100,False
dbpedia_14,imdb,DIM,2,h2,0.54,100,False
dbpedia_14,dbpedia_14,DIM,2,h2,0.98,100,True
dbpedia_14,arc_easy,LDA,2,h2,0.32,50,False
dbpedia_14,common_sense_qa,LDA,2,h2,0.225,40,False
dbpedia_14,boolq,LDA,2,h2,0.61,100,False
dbpedia_14,imdb,LDA,2,h2,0.58,100,False
dbpedia_14,dbpedia_14,LDA,2,h2,0.98,100,True
dbpedia_14,arc_easy,LR,2,h2,0.28,50,False
dbpedia_14,common_sense_qa,LR,2,h2,0.225,40,False
dbpedia_14,boolq,LR,2,h2,0.58,100,False
dbpedia_14,imdb,LR,2,h2,1.0,100,False
dbpedia_14,dbpedia_14,LR,2,h2,0.98,100,True
dbpedia_14,arc_easy,LR-G,2,h2,0.28,50,False
dbpedia_14,common_sense_qa,LR-G,2,h2,0.275,40,False
dbpedia_14,boolq,LR-G,2,h2,0.62,100,False
dbpedia_14,imdb,LR-G,2,h2,1.0,100,False
dbpedia_14,dbpedia_14,LR-G,2,h2,0.98,100,True
dbpedia_14,arc_easy,PCA,2,h2,0.4,50,False
dbpedia_14,common_sense_qa,PCA,2,h2,0.2,40,False
dbpedia_14,boolq,PCA,2,h2,0.6,100,False
dbpedia_14,imdb,PCA,2,h2,0.97,100,False
dbpedia_14,dbpedia_14,PCA,2,h2,0.89,100,True
dbpedia_14,arc_easy,PCA-G,2,h2,0.36,50,False
dbpedia_14,common_sense_qa,PCA-G,2,h2,0.225,40,False
dbpedia_14,boolq,PCA-G,2,h2,0.6,100,False
dbpedia_14,imdb,PCA-G,2,h2,0.91,100,False
dbpedia_14,dbpedia_14,PCA-G,2,h2,0.9,100,True
dbpedia_14,arc_easy,CCS,4,h4,0.3,50,False
dbpedia_14,common_sense_qa,CCS,4,h4,0.25,40,False
dbpedia_14,boolq,CCS,4,h4,0.61,100,False
dbpedia_14,imdb,CCS,4,h4,1.0,100,False
dbpedia_14,dbpedia_14,CCS,4,h4,0.72,100,True
dbpedia_14,arc_easy,LAT,4,h4,0.38,50,False
dbpedia_14,common_sense_qa,LAT,4,h4,0.35,40,False
dbpedia_14,boolq,LAT,4,h4,0.51,100,False
dbpedia_14,imdb,LAT,4,h4,1.0,100,False
dbpedia_14,dbpedia_14,LAT,4,h4,0.93,100,True
dbpedia_14,arc_easy,DIM,4,h4,0.3,50,False
dbpedia_14,common_sense_qa,DIM,4,h4,0.275,40,False
dbpedia_14,boolq,DIM,4,h4,0.6,100,False
dbpedia_14,imdb,DIM,4,h4,1.0,100,False
dbpedia_14,dbpedia_14,DIM,4,h4,0.98,100,True
dbpedia_14,arc_easy,LDA,4,h4,0.3,50,False
dbpedia_14,common_sense_qa,LDA,4,h4,0.25,40,False
dbpedia_14,boolq,LDA,4,h4,0.6,100,False
dbpedia_14,imdb,LDA,4,h4,0.99,100,False
dbpedia_14,dbpedia_14,LDA,4,h4,0.98,100,True
dbpedia_14,arc_easy,LR,4,h4,0.28,50,False
dbpedia_14,common_sense_qa,LR,4,h4,0.2,40,False
dbpedia_14,boolq,LR,4,h4,0.64,100,False
dbpedia_14,imdb,LR,4,h4,0.98,100,False
dbpedia_14,dbpedia_14,LR,4,h4,0.98,100,True
dbpedia_14,arc_easy,LR-G,4,h4,0.22,50,False
dbpedia_14,common_sense_qa,LR-G,4,h4,0.275,40,False
dbpedia_14,boolq,LR-G,4,h4,0.65,100,False
dbpedia_14,imdb,LR-G,4,h4,0.96,100,False
dbpedia_14,dbpedia_14,LR-G,4,h4,0.98,100,True
dbpedia_14,arc_easy,PCA,4,h4,0.4,50,False
dbpedia_14,common_sense_qa,PCA,4,h4,0.35,40,False
dbpedia_14,boolq,PCA,4,h4,0.58,100,False
dbpedia_14,imdb,PCA,4,h4,1.0,100,False
dbpedia_14,dbpedia_14,PCA,4,h4,0.93,100,True
dbpedia_14,arc_easy,PCA-G,4,h4,0.38,50,False
dbpedia_14,common_sense_qa,PCA-G,4,h4,0.35,40,False
dbpedia_14,boolq,PCA-G,4,h4,0.63,100,False
dbpedia_14,imdb,PCA-G,4,h4,1.0,100,False
dbpedia_14,dbpedia_14,PCA-G,4,h4,0.93,100,True
dbpedia_14,arc_easy,CCS,6,h6,0.26,50,False
dbpedia_14,common_sense_qa,CCS,6,h6,0.2,40,False
dbpedia_14,boolq,CCS,6,h6,0.6,100,False
dbpedia_14,imdb,CCS,6,h6,0.89,100,False
dbpedia_14,dbpedia_14,CCS,6,h6,0.87,100,True
dbpedia_14,arc_easy,LAT,6,h6,0.28,50,False
dbpedia_14,common_sense_qa,LAT,6,h6,0.2,40,False
dbpedia_14,boolq,LAT,6,h6,0.57,100,False
dbpedia_14,imdb,LAT,6,h6,0.59,100,False
dbpedia_14,dbpedia_14,LAT,6,h6,0.93,100,True
dbpedia_14,arc_easy,DIM,6,h6,0.38,50,False
dbpedia_14,common_sense_qa,DIM,6,h6,0.2,40,False
dbpedia_14,boolq,DIM,6,h6,0.5,100,False
dbpedia_14,imdb,DIM,6,h6,0.93,100,False
dbpedia_14,dbpedia_14,DIM,6,h6,0.98,100,True
dbpedia_14,arc_easy,LDA,6,h6,0.22,50,False
dbpedia_14,common_sense_qa,LDA,6,h6,0.35,40,False
dbpedia_14,boolq,LDA,6,h6,0.6,100,False
dbpedia_14,imdb,LDA,6,h6,1.0,100,False
dbpedia_14,dbpedia_14,LDA,6,h6,0.98,100,True
dbpedia_14,arc_easy,LR,6,h6,0.32,50,False
dbpedia_14,common_sense_qa,LR,6,h6,0.35,40,False
dbpedia_14,boolq,LR,6,h6,0.6,100,False
dbpedia_14,imdb,LR,6,h6,0.97,100,False
dbpedia_14,dbpedia_14,LR,6,h6,0.98,100,True
dbpedia_14,arc_easy,LR-G,6,h6,0.28,50,False
dbpedia_14,common_sense_qa,LR-G,6,h6,0.2,40,False
dbpedia_14,boolq,LR-G,6,h6,0.6,100,False
dbpedia_14,imdb,LR-G,6,h6,0.96,100,False
dbpedia_14,dbpedia_14,LR-G,6,h6,0.98,100,True
dbpedia_14,arc_easy,PCA,6,h6,0.26,50,False
dbpedia_14,common_sense_qa,PCA,6,h6,0.225,40,False
dbpedia_14,boolq,PCA,6,h6,0.53,100,False
dbpedia_14,imdb,PCA,6,h6,0.97,100,False
dbpedia_14,dbpedia_14,PCA,6,h6,0.93,100,True
dbpedia_14,arc_easy,PCA-G,6,h6,0.32,50,False
dbpedia_14,common_sense_qa,PCA-G,6,h6,0.2,40,False
dbpedia_14,boolq,PCA-G,6,h6,0.59,100,False
dbpedia_14,imdb,PCA-G,6,h6,1.0,100,False
dbpedia_14,dbpedia_14,PCA-G,6,h6,0.93,100,True
dbpedia_14,arc_easy,CCS,8,h8,0.26,50,False
dbpedia_14,common_sense_qa,CCS,8,h8,0.225,40,False
dbpedia_14,boolq,CCS,8,h8,0.6,100,False
dbpedia_14,imdb,CCS,8,h8,0.98,100,False
dbpedia_14,dbpedia_14,CCS,8,h8,0.85,100,True
dbpedia_14,arc_easy,LAT,8,h8,0.32,50,False
dbpedia_14,common_sense_qa,LAT,8,h8,0.25,40,False
dbpedia_14,boolq,LAT,8,h8,0.61,100,False
dbpedia_14,imdb,LAT,8,h8,0.84,100,False
dbpedia_14,dbpedia_14,LAT,8,h8,0.93,100,True
dbpedia_14,arc_easy,DIM,8,h8,0.36,50,False
dbpedia_14,common_sense_qa,DIM,8,h8,0.2,40,False
dbpedia_14,boolq,DIM,8,h8,0.6,100,False
dbpedia_14,imdb,DIM,8,h8,1.0,100,False
dbpedia_14,dbpedia_14,DIM,8,h8,0.98,100,True
dbpedia_14,arc_easy,LDA,8,h8,0.34,50,False
dbpedia_14,common_sense_qa,LDA,8,h8,0.275,40,False
dbpedia_14,boolq,LDA,8,h8,0.6,100,False
dbpedia_14,imdb,LDA,8,h8,0.95,100,False
dbpedia_14,dbpedia_14,LDA,8,h8,0.98,100,True
dbpedia_14,arc_easy,LR,8,h8,0.3,50,False
dbpedia_14,common_sense_qa,LR,8,h8,0.375,40,False
dbpedia_14,boolq,LR,8,h8,0.6,100,False
dbpedia_14,imdb,LR,8,h8,0.82,100,False
dbpedia_14,dbpedia_14,LR,8,h8,0.98,100,True
dbpedia_14,arc_easy,LR-G,8,h8,0.34,50,False
dbpedia_14,common_sense_qa,LR-G,8,h8,0.1,40,False
dbpedia_14,boolq,LR-G,8,h8,0.6,100,False
dbpedia_14,imdb,LR-G,8,h8,0.69,100,False
dbpedia_14,dbpedia_14,LR-G,8,h8,0.98,100,True
dbpedia_14,arc_easy,PCA,8,h8,0.34,50,False
dbpedia_14,common_sense_qa,PCA,8,h8,0.275,40,False
dbpedia_14,boolq,PCA,8,h8,0.6,100,False
dbpedia_14,imdb,PCA,8,h8,0.96,100,False
dbpedia_14,dbpedia_14,PCA,8,h8,0.93,100,True
dbpedia_14,arc_easy,PCA-G,8,h8,0.32,50,False
dbpedia_14,common_sense_qa,PCA-G,8,h8,0.225,40,False
dbpedia_14,boolq,PCA-G,8,h8,0.6,100,False
dbpedia_14,imdb,PCA-G,8,h8,0.98,100,False
dbpedia_14,dbpedia_14,PCA-G,8,h8,0.94,100,True
dbpedia_14,arc_easy,CCS,10,h10,0.28,50,False
dbpedia_14,common_sense_qa,CCS,10,h10,0.175,40,False
dbpedia_14,boolq,CCS,10,h10,0.61,100,False
dbpedia_14,imdb,CCS,10,h10,0.66,100,False
dbpedia_14,dbpedia_14,CCS,10,h10,0.98,100,True
dbpedia_14,arc_easy,LAT,10,h10,0.34,50,False
dbpedia_14,common_sense_qa,LAT,10,h10,0.175,40,False
dbpedia_14,boolq,LAT,10,h10,0.6,100,False
dbpedia_14,imdb,LAT,10,h10,1.0,100,False
dbpedia_14,dbpedia_14,LAT,10,h10,0.92,100,True
dbpedia_14,arc_easy,DIM,10,h10,0.32,50,False
dbpedia_14,common_sense_qa,DIM,10,h10,0.175,40,False
dbpedia_14,boolq,DIM,10,h10,0.6,100,False
dbpedia_14,imdb,DIM,10,h10,1.0,100,False
dbpedia_14,dbpedia_14,DIM,10,h10,0.98,100,True
dbpedia_14,arc_easy,LDA,10,h10,0.26,50,False
dbpedia_14,common_sense_qa,LDA,10,h10,0.225,40,False
dbpedia_14,boolq,LDA,10,h10,0.6,100,False
dbpedia_14,imdb,LDA,10,h10,0.56,100,False
dbpedia_14,dbpedia_14,LDA,10,h10,0.98,100,True
dbpedia_14,arc_easy,LR,10,h10,0.28,50,False
dbpedia_14,common_sense_qa,LR,10,h10,0.275,40,False
dbpedia_14,boolq,LR,10,h10,0.6,100,False
dbpedia_14,imdb,LR,10,h10,0.79,100,False
dbpedia_14,dbpedia_14,LR,10,h10,0.98,100,True
dbpedia_14,arc_easy,LR-G,10,h10,0.3,50,False
dbpedia_14,common_sense_qa,LR-G,10,h10,0.175,40,False
dbpedia_14,boolq,LR-G,10,h10,0.6,100,False
dbpedia_14,imdb,LR-G,10,h10,0.98,100,False
dbpedia_14,dbpedia_14,LR-G,10,h10,0.98,100,True
dbpedia_14,arc_easy,PCA,10,h10,0.38,50,False
dbpedia_14,common_sense_qa,PCA,10,h10,0.2,40,False
dbpedia_14,boolq,PCA,10,h10,0.59,100,False
dbpedia_14,imdb,PCA,10,h10,1.0,100,False
dbpedia_14,dbpedia_14,PCA,10,h10,0.92,100,True
dbpedia_14,arc_easy,PCA-G,10,h10,0.38,50,False
dbpedia_14,common_sense_qa,PCA-G,10,h10,0.15,40,False
dbpedia_14,boolq,PCA-G,10,h10,0.61,100,False
dbpedia_14,imdb,PCA-G,10,h10,1.0,100,False
dbpedia_14,dbpedia_14,PCA-G,10,h10,0.95,100,True
dbpedia_14,arc_easy,CCS,12,h12,0.32,50,False
dbpedia_14,common_sense_qa,CCS,12,h12,0.275,40,False
dbpedia_14,boolq,CCS,12,h12,0.57,100,False
dbpedia_14,imdb,CCS,12,h12,1.0,100,False
dbpedia_14,dbpedia_14,CCS,12,h12,0.85,100,True
dbpedia_14,arc_easy,LAT,12,h12,0.32,50,False
dbpedia_14,common_sense_qa,LAT,12,h12,0.25,40,False
dbpedia_14,boolq,LAT,12,h12,0.62,100,False
dbpedia_14,imdb,LAT,12,h12,1.0,100,False
dbpedia_14,dbpedia_14,LAT,12,h12,0.86,100,True
dbpedia_14,arc_easy,DIM,12,h12,0.26,50,False
dbpedia_14,common_sense_qa,DIM,12,h12,0.225,40,False
dbpedia_14,boolq,DIM,12,h12,0.6,100,False
dbpedia_14,imdb,DIM,12,h12,1.0,100,False
dbpedia_14,dbpedia_14,DIM,12,h12,0.98,100,True
dbpedia_14,arc_easy,LDA,12,h12,0.28,50,False
dbpedia_14,common_sense_qa,LDA,12,h12,0.2,40,False
dbpedia_14,boolq,LDA,12,h12,0.59,100,False
dbpedia_14,imdb,LDA,12,h12,0.93,100,False
dbpedia_14,dbpedia_14,LDA,12,h12,0.98,100,True
dbpedia_14,arc_easy,LR,12,h12,0.24,50,False
dbpedia_14,common_sense_qa,LR,12,h12,0.25,40,False
dbpedia_14,boolq,LR,12,h12,0.6,100,False
dbpedia_14,imdb,LR,12,h12,0.94,100,False
dbpedia_14,dbpedia_14,LR,12,h12,0.98,100,True
dbpedia_14,arc_easy,LR-G,12,h12,0.32,50,False
dbpedia_14,common_sense_qa,LR-G,12,h12,0.225,40,False
dbpedia_14,boolq,LR-G,12,h12,0.54,100,False
dbpedia_14,imdb,LR-G,12,h12,1.0,100,False
dbpedia_14,dbpedia_14,LR-G,12,h12,0.98,100,True
dbpedia_14,arc_easy,PCA,12,h12,0.3,50,False
dbpedia_14,common_sense_qa,PCA,12,h12,0.2,40,False
dbpedia_14,boolq,PCA,12,h12,0.58,100,False
dbpedia_14,imdb,PCA,12,h12,0.97,100,False
dbpedia_14,dbpedia_14,PCA,12,h12,0.92,100,True
dbpedia_14,arc_easy,PCA-G,12,h12,0.32,50,False
dbpedia_14,common_sense_qa,PCA-G,12,h12,0.275,40,False
dbpedia_14,boolq,PCA-G,12,h12,0.56,100,False
dbpedia_14,imdb,PCA-G,12,h12,1.0,100,False
dbpedia_14,dbpedia_14,PCA-G,12,h12,0.95,100,True
dbpedia_14,arc_easy,CCS,14,h14,0.36,50,False
dbpedia_14,common_sense_qa,CCS,14,h14,0.25,40,False
dbpedia_14,boolq,CCS,14,h14,0.61,100,False
dbpedia_14,imdb,CCS,14,h14,0.89,100,False
dbpedia_14,dbpedia_14,CCS,14,h14,0.86,100,True
dbpedia_14,arc_easy,LAT,14,h14,0.38,50,False
dbpedia_14,common_sense_qa,LAT,14,h14,0.2,40,False
dbpedia_14,boolq,LAT,14,h14,0.6,100,False
dbpedia_14,imdb,LAT,14,h14,1.0,100,False
dbpedia_14,dbpedia_14,LAT,14,h14,0.91,100,True
dbpedia_14,arc_easy,DIM,14,h14,0.24,50,False
dbpedia_14,common_sense_qa,DIM,14,h14,0.175,40,False
dbpedia_14,boolq,DIM,14,h14,0.6,100,False
dbpedia_14,imdb,DIM,14,h14,0.99,100,False
dbpedia_14,dbpedia_14,DIM,14,h14,0.98,100,True
dbpedia_14,arc_easy,LDA,14,h14,0.22,50,False
dbpedia_14,common_sense_qa,LDA,14,h14,0.2,40,False
dbpedia_14,boolq,LDA,14,h14,0.65,100,False
dbpedia_14,imdb,LDA,14,h14,0.71,100,False
dbpedia_14,dbpedia_14,LDA,14,h14,0.98,100,True
dbpedia_14,arc_easy,LR,14,h14,0.28,50,False
dbpedia_14,common_sense_qa,LR,14,h14,0.15,40,False
dbpedia_14,boolq,LR,14,h14,0.6,100,False
dbpedia_14,imdb,LR,14,h14,0.82,100,False
dbpedia_14,dbpedia_14,LR,14,h14,0.98,100,True
dbpedia_14,arc_easy,LR-G,14,h14,0.2,50,False
dbpedia_14,common_sense_qa,LR-G,14,h14,0.225,40,False
dbpedia_14,boolq,LR-G,14,h14,0.57,100,False
dbpedia_14,imdb,LR-G,14,h14,0.95,100,False
dbpedia_14,dbpedia_14,LR-G,14,h14,0.98,100,True
dbpedia_14,arc_easy,PCA,14,h14,0.4,50,False
dbpedia_14,common_sense_qa,PCA,14,h14,0.2,40,False
dbpedia_14,boolq,PCA,14,h14,0.62,100,False
dbpedia_14,imdb,PCA,14,h14,1.0,100,False
dbpedia_14,dbpedia_14,PCA,14,h14,0.92,100,True
dbpedia_14,arc_easy,PCA-G,14,h14,0.4,50,False
dbpedia_14,common_sense_qa,PCA-G,14,h14,0.175,40,False
dbpedia_14,boolq,PCA-G,14,h14,0.57,100,False
dbpedia_14,imdb,PCA-G,14,h14,1.0,100,False
dbpedia_14,dbpedia_14,PCA-G,14,h14,0.96,100,True
dbpedia_14,arc_easy,CCS,16,h16,0.28,50,False
dbpedia_14,common_sense_qa,CCS,16,h16,0.2,40,False
dbpedia_14,boolq,CCS,16,h16,0.6,100,False
dbpedia_14,imdb,CCS,16,h16,1.0,100,False
dbpedia_14,dbpedia_14,CCS,16,h16,0.93,100,True
dbpedia_14,arc_easy,LAT,16,h16,0.4,50,False
dbpedia_14,common_sense_qa,LAT,16,h16,0.3,40,False
dbpedia_14,boolq,LAT,16,h16,0.57,100,False
dbpedia_14,imdb,LAT,16,h16,1.0,100,False
dbpedia_14,dbpedia_14,LAT,16,h16,0.87,100,True
dbpedia_14,arc_easy,DIM,16,h16,0.22,50,False
dbpedia_14,common_sense_qa,DIM,16,h16,0.25,40,False
dbpedia_14,boolq,DIM,16,h16,0.6,100,False
dbpedia_14,imdb,DIM,16,h16,1.0,100,False
dbpedia_14,dbpedia_14,DIM,16,h16,0.98,100,True
dbpedia_14,arc_easy,LDA,16,h16,0.24,50,False
dbpedia_14,common_sense_qa,LDA,16,h16,0.175,40,False
